year,district,province,urban_rural,material_type,waste_category,bin_color,segregation_required,composition_percent,total_generated_tons,recycled_tons,composted_tons,landfilled_tons,open_dumped_tons,recycling_rate_percent,wrong_disposal_rate_percent,correctly_segregated_percent,co2_saved_tons,economic_value_LKR
2019,Anuradhapura,North Central,Rural,Plastic,Recyclable,Blue,True,7.0,10.01,0.86,0.0,4.85,4.3,8.6,43.7,56.3,0.73,15480
2019,Anuradhapura,North Central,Rural,Metal,Recyclable,Blue,True,4.0,5.72,1.65,0.0,1.25,2.82,28.9,47.1,52.9,1.4,74250
2019,Anuradhapura,North Central,Rural,Glass,Recyclable,Blue,True,3.0,4.29,0.55,0.0,1.41,2.33,12.8,24.4,75.6,0.47,4400
2019,Anuradhapura,North Central,Rural,Textile,Recyclable,Blue,True,4.0,5.72,0.37,0.0,2.53,2.82,6.5,48.3,51.7,0.31,1850
2019,Anuradhapura,North Central,Rural,E-waste,Hazardous,Red,False,2.0,2.86,0.0,0.0,1.81,1.05,0.2,20.6,79.4,0.0,0
2019,Anuradhapura,North Central,Rural,Rubber/Wood,Inert,Black,False,4.0,5.72,0.0,0.0,2.9,2.82,0.0,38.1,61.9,0.0,0
2019,Polonnaruwa,North Central,Rural,Organic/Food,Biodegradable,Green,False,64.0,49.28,0.0,2.96,26.96,19.36,2.8,20.0,80.0,0.0,0
2019,Polonnaruwa,North Central,Rural,Paper,Recyclable,Blue,True,12.0,9.24,1.65,0.0,3.32,4.27,17.9,54.1,45.9,1.4,19800
2019,Polonnaruwa,North Central,Rural,Plastic,Recyclable,Blue,True,7.0,5.39,0.44,0.0,3.3,1.65,8.2,51.4,48.6,0.37,7920
2019,Polonnaruwa,North Central,Rural,Metal,Recyclable,Blue,True,4.0,3.08,0.95,0.0,0.61,1.52,30.8,36.0,64.0,0.81,42750
2019,Polonnaruwa,North Central,Rural,Glass,Recyclable,Blue,True,3.0,2.31,0.28,0.0,1.16,0.87,12.3,22.3,77.7,0.24,2240
2019,Polonnaruwa,North Central,Rural,Textile,Recyclable,Blue,True,4.0,3.08,0.23,0.0,1.74,1.11,7.4,36.9,63.1,0.2,1150
2019,Polonnaruwa,North Central,Rural,E-waste,Hazardous,Red,False,2.0,1.54,0.0,0.0,0.9,0.64,2.7,22.0,78.0,0.0,0
2019,Polonnaruwa,North Central,Rural,Rubber/Wood,Inert,Black,False,4.0,3.08,0.0,0.0,1.43,1.65,2.7,47.5,52.5,0.0,0
2019,Badulla,Uva,Rural,Organic/Food,Biodegradable,Green,False,64.0,77.44,0.0,4.65,39.02,33.77,5.4,53.7,46.3,0.0,0
2019,Badulla,Uva,Rural,Paper,Recyclable,Blue,True,12.0,14.52,2.46,0.0,6.38,5.68,17.0,27.9,72.1,2.09,29520
2019,Badulla,Uva,Rural,Plastic,Recyclable,Blue,True,7.0,8.47,0.47,0.0,5.16,2.84,5.6,41.8,58.2,0.4,8460
2019,Badulla,Uva,Rural,Metal,Recyclable,Blue,True,4.0,4.84,1.49,0.0,1.2,2.15,30.8,25.1,74.9,1.27,67050
2019,Badulla,Uva,Rural,Glass,Recyclable,Blue,True,3.0,3.63,0.51,0.0,1.45,1.67,14.0,33.6,66.4,0.43,4080
2019,Badulla,Uva,Rural,Textile,Recyclable,Blue,True,4.0,4.84,0.44,0.0,2.63,1.77,9.2,32.1,67.9,0.37,2200
2019,Badulla,Uva,Rural,E-waste,Hazardous,Red,False,2.0,2.42,0.0,0.0,1.52,0.9,3.4,36.4,63.6,0.0,0
2019,Badulla,Uva,Rural,Rubber/Wood,Inert,Black,False,4.0,4.84,0.0,0.0,2.53,2.31,2.4,22.2,77.8,0.0,0
2019,Monaragala,Uva,Rural,Organic/Food,Biodegradable,Green,False,64.0,38.72,0.0,2.32,24.71,11.69,2.0,42.1,57.9,0.0,0
2019,Monaragala,Uva,Rural,Paper,Recyclable,Blue,True,12.0,7.26,1.34,0.0,3.5,2.42,18.4,53.5,46.5,1.14,16080
2019,Monaragala,Uva,Rural,Plastic,Recyclable,Blue,True,7.0,4.24,0.29,0.0,2.42,1.53,6.9,37.5,62.5,0.25,5220
2019,Monaragala,Uva,Rural,Metal,Recyclable,Blue,True,4.0,2.42,0.74,0.0,0.91,0.77,30.4,29.6,70.4,0.63,33300
2019,Monaragala,Uva,Rural,Glass,Recyclable,Blue,True,3.0,1.82,0.25,0.0,0.81,0.76,13.9,39.1,60.9,0.21,2000
2019,Monaragala,Uva,Rural,Textile,Recyclable,Blue,True,4.0,2.42,0.2,0.0,1.47,0.75,8.2,25.8,74.2,0.17,1000
2019,Monaragala,Uva,Rural,E-waste,Hazardous,Red,False,2.0,1.21,0.0,0.0,0.78,0.43,1.5,21.7,78.3,0.0,0
2019,Monaragala,Uva,Rural,Rubber/Wood,Inert,Black,False,4.0,2.42,0.0,0.0,1.1,1.32,2.2,47.8,52.2,0.0,0
2019,Ratnapura,Sabaragamuwa,Rural,Organic/Food,Biodegradable,Green,False,64.0,84.48,0.0,5.07,48.96,30.45,4.8,53.6,46.4,0.0,0
2019,Ratnapura,Sabaragamuwa,Rural,Paper,Recyclable,Blue,True,12.0,15.84,2.76,0.0,4.56,8.52,17.4,54.8,45.2,2.35,33120
2019,Ratnapura,Sabaragamuwa,Rural,Plastic,Recyclable,Blue,True,7.0,9.24,0.71,0.0,3.49,5.04,7.6,39.9,60.1,0.6,12780
2019,Ratnapura,Sabaragamuwa,Rural,Metal,Recyclable,Blue,True,4.0,5.28,1.52,0.0,1.6,2.16,28.7,40.8,59.2,1.29,68400
2019,Ratnapura,Sabaragamuwa,Rural,Glass,Recyclable,Blue,True,3.0,3.96,0.44,0.0,1.72,1.8,11.0,54.3,45.7,0.37,3520
2019,Ratnapura,Sabaragamuwa,Rural,Textile,Recyclable,Blue,True,4.0,5.28,0.38,0.0,2.27,2.63,7.2,51.8,48.2,0.32,1900
2019,Ratnapura,Sabaragamuwa,Rural,E-waste,Hazardous,Red,False,2.0,2.64,0.0,0.0,1.21,1.43,3.5,38.3,61.7,0.0,0
2019,Ratnapura,Sabaragamuwa,Rural,Rubber/Wood,Inert,Black,False,4.0,5.28,0.0,0.0,2.7,2.58,2.8,25.7,74.3,0.0,0
2019,Kegalle,Sabaragamuwa,Rural,Organic/Food,Biodegradable,Green,False,64.0,63.36,0.0,3.8,29.17,30.39,3.3,28.7,71.3,0.0,0
2019,Kegalle,Sabaragamuwa,Rural,Paper,Recyclable,Blue,True,12.0,11.88,2.28,0.0,4.06,5.54,19.2,25.7,74.3,1.94,27360
2019,Kegalle,Sabaragamuwa,Rural,Plastic,Recyclable,Blue,True,7.0,6.93,0.49,0.0,3.02,3.42,7.0,37.5,62.5,0.42,8820
2019,Kegalle,Sabaragamuwa,Rural,Metal,Recyclable,Blue,True,4.0,3.96,1.1,0.0,1.66,1.2,27.7,32.5,67.5,0.94,49500
2019,Kegalle,Sabaragamuwa,Rural,Glass,Recyclable,Blue,True,3.0,2.97,0.43,0.0,1.48,1.06,14.4,42.2,57.8,0.37,3440
2019,Kegalle,Sabaragamuwa,Rural,Textile,Recyclable,Blue,True,4.0,3.96,0.29,0.0,2.16,1.51,7.4,49.7,50.3,0.25,1450
2019,Kegalle,Sabaragamuwa,Rural,E-waste,Hazardous,Red,False,2.0,1.98,0.0,0.0,1.34,0.64,2.6,35.0,65.0,0.0,0
2019,Kegalle,Sabaragamuwa,Rural,Rubber/Wood,Inert,Black,False,4.0,3.96,0.0,0.0,2.3,1.66,0.0,43.2,56.8,0.0,0
2019,Trincomalee,Eastern,Rural,Organic/Food,Biodegradable,Green,False,64.0,56.32,0.0,3.38,31.98,20.96,1.9,33.9,66.1,0.0,0
2019,Trincomalee,Eastern,Rural,Paper,Recyclable,Blue,True,12.0,10.56,2.15,0.0,2.62,5.79,20.3,21.6,78.4,1.83,25800
2019,Trincomalee,Eastern,Rural,Plastic,Recyclable,Blue,True,7.0,6.16,0.48,0.0,3.26,2.42,7.8,33.7,66.3,0.41,8640
2019,Trincomalee,Eastern,Rural,Metal,Recyclable,Blue,True,4.0,3.52,1.08,0.0,0.58,1.86,30.7,53.3,46.7,0.92,48600
2019,Trincomalee,Eastern,Rural,Glass,Recyclable,Blue,True,3.0,2.64,0.34,0.0,1.27,1.03,13.0,47.6,52.4,0.29,2720
2019,Trincomalee,Eastern,Rural,Textile,Recyclable,Blue,True,4.0,3.52,0.26,0.0,1.71,1.55,7.5,32.6,67.4,0.22,1300
2019,Trincomalee,Eastern,Rural,E-waste,Hazardous,Red,False,2.0,1.76,0.0,0.0,1.13,0.63,2.3,26.7,73.3,0.0,0
2019,Trincomalee,Eastern,Rural,Rubber/Wood,Inert,Black,False,4.0,3.52,0.0,0.0,2.37,1.15,2.5,37.7,62.3,0.0,0
2019,Batticaloa,Eastern,Rural,Organic/Food,Biodegradable,Green,False,64.0,63.36,0.0,3.8,39.94,19.62,2.3,21.3,78.7,0.0,0
2019,Batticaloa,Eastern,Rural,Paper,Recyclable,Blue,True,12.0,11.88,2.06,0.0,3.68,6.14,17.4,29.9,70.1,1.75,24720
2019,Batticaloa,Eastern,Rural,Plastic,Recyclable,Blue,True,7.0,6.93,0.59,0.0,3.25,3.09,8.6,35.3,64.7,0.5,10620
2019,Batticaloa,Eastern,Rural,Metal,Recyclable,Blue,True,4.0,3.96,1.19,0.0,1.07,1.7,30.0,46.6,53.4,1.01,53550
2019,Batticaloa,Eastern,Rural,Glass,Recyclable,Blue,True,3.0,2.97,0.35,0.0,1.47,1.15,11.8,51.3,48.7,0.3,2800
2019,Batticaloa,Eastern,Rural,Textile,Recyclable,Blue,True,4.0,3.96,0.41,0.0,1.48,2.07,10.3,34.7,65.3,0.35,2050
2019,Batticaloa,Eastern,Rural,E-waste,Hazardous,Red,False,2.0,1.98,0.0,0.0,1.15,0.83,2.8,37.4,62.6,0.0,0
2019,Batticaloa,Eastern,Rural,Rubber/Wood,Inert,Black,False,4.0,3.96,0.0,0.0,2.19,1.77,0.0,26.5,73.5,0.0,0
2019,Ampara,Eastern,Rural,Organic/Food,Biodegradable,Green,False,64.0,52.8,0.0,3.17,22.5,27.13,2.7,27.2,72.8,0.0,0
2019,Ampara,Eastern,Rural,Paper,Recyclable,Blue,True,12.0,9.9,1.68,0.0,5.08,3.14,16.9,52.9,47.1,1.43,20160
2019,Ampara,Eastern,Rural,Plastic,Recyclable,Blue,True,7.0,5.78,0.39,0.0,3.06,2.33,6.8,48.4,51.6,0.33,7020
2019,Ampara,Eastern,Rural,Metal,Recyclable,Blue,True,4.0,3.3,1.02,0.0,1.02,1.26,31.0,44.3,55.7,0.87,45900
2019,Ampara,Eastern,Rural,Glass,Recyclable,Blue,True,3.0,2.48,0.34,0.0,0.99,1.15,13.8,25.3,74.7,0.29,2720
2019,Ampara,Eastern,Rural,Textile,Recyclable,Blue,True,4.0,3.3,0.33,0.0,1.54,1.43,10.0,29.9,70.1,0.28,1650
2019,Ampara,Eastern,Rural,E-waste,Hazardous,Red,False,2.0,1.65,0.0,0.0,1.14,0.51,1.4,24.5,75.5,0.0,0
2019,Ampara,Eastern,Rural,Rubber/Wood,Inert,Black,False,4.0,3.3,0.0,0.0,2.31,0.99,1.9,34.6,65.4,0.0,0
2019,Vavuniya,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,31.68,0.0,1.9,19.84,9.94,3.5,54.1,45.9,0.0,0
2019,Vavuniya,Northern,Rural,Paper,Recyclable,Blue,True,12.0,5.94,1.04,0.0,2.67,2.23,17.6,30.6,69.4,0.88,12480
2019,Vavuniya,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,3.47,0.2,0.0,2.23,1.04,5.7,45.5,54.5,0.17,3600
2019,Vavuniya,Northern,Rural,Metal,Recyclable,Blue,True,4.0,1.98,0.62,0.0,0.65,0.71,31.5,43.2,56.8,0.53,27900
2019,Vavuniya,Northern,Rural,Glass,Recyclable,Blue,True,3.0,1.49,0.2,0.0,0.53,0.76,13.7,34.8,65.2,0.17,1600
2019,Vavuniya,Northern,Rural,Textile,Recyclable,Blue,True,4.0,1.98,0.15,0.0,1.07,0.76,7.7,44.9,55.1,0.13,750
2019,Vavuniya,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.99,0.0,0.0,0.65,0.34,3.0,33.0,67.0,0.0,0
2019,Vavuniya,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,1.98,0.0,0.0,0.99,0.99,2.5,54.5,45.5,0.0,0
2019,Mannar,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,21.12,0.0,1.27,11.44,8.41,4.4,40.7,59.3,0.0,0
2019,Mannar,Northern,Rural,Paper,Recyclable,Blue,True,12.0,3.96,0.76,0.0,1.93,1.27,19.3,39.1,60.9,0.65,9120
2019,Mannar,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,2.31,0.18,0.0,1.34,0.79,7.6,47.3,52.7,0.15,3240
2019,Mannar,Northern,Rural,Metal,Recyclable,Blue,True,4.0,1.32,0.4,0.0,0.21,0.71,30.0,21.5,78.5,0.34,18000
2019,Mannar,Northern,Rural,Glass,Recyclable,Blue,True,3.0,0.99,0.12,0.0,0.42,0.45,11.8,30.4,69.6,0.1,960
2019,Mannar,Northern,Rural,Textile,Recyclable,Blue,True,4.0,1.32,0.12,0.0,0.55,0.65,9.3,23.6,76.4,0.1,600
2019,Mannar,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.66,0.0,0.0,0.38,0.28,1.8,32.9,67.1,0.0,0
2019,Mannar,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,1.32,0.0,0.0,0.65,0.67,2.6,44.4,55.6,0.0,0
2019,Kilinochchi,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,17.6,0.0,1.06,9.23,7.31,4.2,52.2,47.8,0.0,0
2019,Kilinochchi,Northern,Rural,Paper,Recyclable,Blue,True,12.0,3.3,0.64,0.0,1.07,1.59,19.4,50.2,49.8,0.54,7680
2019,Kilinochchi,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,1.93,0.11,0.0,0.85,0.97,5.9,26.8,73.2,0.09,1980
2019,Kilinochchi,Northern,Rural,Metal,Recyclable,Blue,True,4.0,1.1,0.32,0.0,0.36,0.42,29.1,54.2,45.8,0.27,14400
2019,Kilinochchi,Northern,Rural,Glass,Recyclable,Blue,True,3.0,0.83,0.12,0.0,0.32,0.39,14.1,45.4,54.6,0.1,960
2019,Kilinochchi,Northern,Rural,Textile,Recyclable,Blue,True,4.0,1.1,0.1,0.0,0.41,0.59,8.7,37.4,62.6,0.09,500
2019,Kilinochchi,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.55,0.0,0.0,0.36,0.19,1.2,47.5,52.5,0.0,0
2019,Kilinochchi,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,1.1,0.0,0.0,0.66,0.44,1.8,20.9,79.1,0.0,0
2019,Mullaitivu,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,14.08,0.0,0.84,8.98,4.26,4.7,44.6,55.4,0.0,0
2019,Mullaitivu,Northern,Rural,Paper,Recyclable,Blue,True,12.0,2.64,0.54,0.0,1.02,1.08,20.5,28.2,71.8,0.46,6480
2019,Mullaitivu,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,1.54,0.12,0.0,0.64,0.78,7.6,39.1,60.9,0.1,2160
2019,Mullaitivu,Northern,Rural,Metal,Recyclable,Blue,True,4.0,0.88,0.28,0.0,0.32,0.28,31.5,37.7,62.3,0.24,12600
2019,Mullaitivu,Northern,Rural,Glass,Recyclable,Blue,True,3.0,0.66,0.09,0.0,0.23,0.34,13.6,26.3,73.7,0.08,720
2019,Mullaitivu,Northern,Rural,Textile,Recyclable,Blue,True,4.0,0.88,0.09,0.0,0.4,0.39,9.7,33.9,66.1,0.08,450
2019,Mullaitivu,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.44,0.0,0.0,0.21,0.23,0.2,25.5,74.5,0.0,0
2019,Mullaitivu,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,0.88,0.0,0.0,0.55,0.33,0.1,50.5,49.5,0.0,0
2020,Colombo,Western,Urban,Organic/Food,Biodegradable,Green,False,64.0,684.0,0.0,41.04,301.53,341.43,6.3,14.8,85.2,0.0,0
2020,Colombo,Western,Urban,Paper,Recyclable,Blue,True,12.0,128.25,40.07,0.0,31.37,56.81,31.2,30.5,69.5,34.06,480840
2020,Colombo,Western,Urban,Plastic,Recyclable,Blue,True,7.0,74.81,9.58,0.0,42.56,22.67,12.8,26.2,73.8,8.14,172440
2020,Colombo,Western,Urban,Metal,Recyclable,Blue,True,4.0,42.75,20.14,0.0,3.92,18.69,47.1,15.8,84.2,17.12,906300
2020,Colombo,Western,Urban,Glass,Recyclable,Blue,True,3.0,32.06,6.47,0.0,13.14,12.45,20.2,24.8,75.2,5.5,51760
2020,Colombo,Western,Urban,Textile,Recyclable,Blue,True,4.0,42.75,5.69,0.0,16.4,20.66,13.3,18.9,81.1,4.84,28450
2020,Colombo,Western,Urban,E-waste,Hazardous,Red,False,2.0,21.38,0.0,0.0,10.78,10.6,1.1,15.7,84.3,0.0,0
2020,Colombo,Western,Urban,Rubber/Wood,Inert,Black,False,4.0,42.75,0.0,0.0,22.6,20.15,1.1,17.0,83.0,0.0,0
2020,Gampaha,Western,Urban,Organic/Food,Biodegradable,Green,False,64.0,345.6,0.0,20.74,188.87,135.99,3.8,33.5,66.5,0.0,0
2020,Gampaha,Western,Urban,Paper,Recyclable,Blue,True,12.0,64.8,20.29,0.0,14.19,30.32,31.3,25.1,74.9,17.25,243480
2020,Gampaha,Western,Urban,Plastic,Recyclable,Blue,True,7.0,37.8,3.77,0.0,18.74,15.29,10.0,28.3,71.7,3.2,67860
2020,Gampaha,Western,Urban,Metal,Recyclable,Blue,True,4.0,21.6,10.22,0.0,3.4,7.98,47.3,15.5,84.5,8.69,459900
2020,Gampaha,Western,Urban,Glass,Recyclable,Blue,True,3.0,16.2,3.35,0.0,4.02,8.83,20.7,9.8,90.2,2.85,26800
2020,Gampaha,Western,Urban,Textile,Recyclable,Blue,True,4.0,21.6,3.03,0.0,11.12,7.45,14.0,34.2,65.8,2.58,15150
2020,Gampaha,Western,Urban,E-waste,Hazardous,Red,False,2.0,10.8,0.0,0.0,6.47,4.33,1.2,27.9,72.1,0.0,0
2020,Gampaha,Western,Urban,Rubber/Wood,Inert,Black,False,4.0,21.6,0.0,0.0,12.84,8.76,2.2,17.4,82.6,0.0,0
2020,Kalutara,Western,Rural,Organic/Food,Biodegradable,Green,False,64.0,151.2,0.0,9.07,86.78,55.35,3.0,27.2,72.8,0.0,0
2020,Kalutara,Western,Rural,Paper,Recyclable,Blue,True,12.0,28.35,5.34,0.0,12.6,10.41,18.9,30.1,69.9,4.54,64080
2020,Kalutara,Western,Rural,Plastic,Recyclable,Blue,True,7.0,16.54,1.24,0.0,6.33,8.97,7.5,41.1,58.9,1.05,22320
2020,Kalutara,Western,Rural,Metal,Recyclable,Blue,True,4.0,9.45,2.68,0.0,3.76,3.01,28.4,53.3,46.7,2.28,120600
2020,Kalutara,Western,Rural,Glass,Recyclable,Blue,True,3.0,7.09,0.86,0.0,3.94,2.29,12.1,41.0,59.0,0.73,6880
2020,Kalutara,Western,Rural,Textile,Recyclable,Blue,True,4.0,9.45,0.86,0.0,4.22,4.37,9.1,29.4,70.6,0.73,4300
2020,Kalutara,Western,Rural,E-waste,Hazardous,Red,False,2.0,4.73,0.0,0.0,2.17,2.56,0.0,28.8,71.2,0.0,0
2020,Kalutara,Western,Rural,Rubber/Wood,Inert,Black,False,4.0,9.45,0.0,0.0,4.95,4.5,1.6,41.4,58.6,0.0,0
2020,Kandy,Central,Urban,Organic/Food,Biodegradable,Green,False,64.0,223.2,0.0,13.39,127.72,82.09,4.8,24.1,75.9,0.0,0
2020,Kandy,Central,Urban,Paper,Recyclable,Blue,True,12.0,41.85,13.48,0.0,5.91,22.46,32.2,10.9,89.1,11.46,161760
2020,Kandy,Central,Urban,Plastic,Recyclable,Blue,True,7.0,24.41,2.39,0.0,8.93,13.09,9.8,27.9,72.1,2.03,43020
2020,Kandy,Central,Urban,Metal,Recyclable,Blue,True,4.0,13.95,7.04,0.0,2.02,4.89,50.4,23.9,76.1,5.98,316800
2020,Kandy,Central,Urban,Glass,Recyclable,Blue,True,3.0,10.46,2.28,0.0,3.26,4.92,21.8,19.0,81.0,1.94,18240
2020,Kandy,Central,Urban,Textile,Recyclable,Blue,True,4.0,13.95,1.68,0.0,6.05,6.22,12.0,14.8,85.2,1.43,8400
2020,Kandy,Central,Urban,E-waste,Hazardous,Red,False,2.0,6.98,0.0,0.0,3.22,3.76,2.6,18.8,81.2,0.0,0
2020,Kandy,Central,Urban,Rubber/Wood,Inert,Black,False,4.0,13.95,0.0,0.0,9.11,4.84,2.8,26.2,73.8,0.0,0
2020,Matale,Central,Rural,Organic/Food,Biodegradable,Green,False,64.0,68.4,0.0,4.1,42.04,22.26,5.3,20.3,79.7,0.0,0
2020,Matale,Central,Rural,Paper,Recyclable,Blue,True,12.0,12.82,2.39,0.0,6.29,4.14,18.7,46.2,53.8,2.03,28680
2020,Matale,Central,Rural,Plastic,Recyclable,Blue,True,7.0,7.48,0.64,0.0,3.78,3.06,8.5,29.1,70.9,0.54,11520
2020,Matale,Central,Rural,Metal,Recyclable,Blue,True,4.0,4.28,1.28,0.0,0.94,2.06,29.8,20.3,79.7,1.09,57600
2020,Matale,Central,Rural,Glass,Recyclable,Blue,True,3.0,3.21,0.43,0.0,1.32,1.46,13.3,42.3,57.7,0.37,3440
2020,Matale,Central,Rural,Textile,Recyclable,Blue,True,4.0,4.28,0.32,0.0,1.91,2.05,7.6,23.2,76.8,0.27,1600
2020,Matale,Central,Rural,E-waste,Hazardous,Red,False,2.0,2.14,0.0,0.0,1.03,1.11,0.5,45.9,54.1,0.0,0
2020,Matale,Central,Rural,Rubber/Wood,Inert,Black,False,4.0,4.28,0.0,0.0,2.73,1.55,0.0,27.5,72.5,0.0,0
2020,Nuwara Eliya,Central,Rural,Organic/Food,Biodegradable,Green,False,64.0,61.2,0.0,3.67,35.38,22.15,2.5,22.2,77.8,0.0,0
2020,Nuwara Eliya,Central,Rural,Paper,Recyclable,Blue,True,12.0,11.47,2.15,0.0,3.78,5.54,18.8,41.2,58.8,1.83,25800
2020,Nuwara Eliya,Central,Rural,Plastic,Recyclable,Blue,True,7.0,6.69,0.51,0.0,4.04,2.14,7.6,53.3,46.7,0.43,9180
2020,Nuwara Eliya,Central,Rural,Metal,Recyclable,Blue,True,4.0,3.83,1.2,0.0,0.71,1.92,31.5,48.8,51.2,1.02,54000
2020,Nuwara Eliya,Central,Rural,Glass,Recyclable,Blue,True,3.0,2.87,0.42,0.0,1.2,1.25,14.6,27.0,73.0,0.36,3360
2020,Nuwara Eliya,Central,Rural,Textile,Recyclable,Blue,True,4.0,3.83,0.35,0.0,1.62,1.86,9.1,45.8,54.2,0.3,1750
2020,Nuwara Eliya,Central,Rural,E-waste,Hazardous,Red,False,2.0,1.91,0.0,0.0,1.3,0.61,1.8,33.0,67.0,0.0,0
2020,Nuwara Eliya,Central,Rural,Rubber/Wood,Inert,Black,False,4.0,3.83,0.0,0.0,2.12,1.71,2.5,38.8,61.2,0.0,0
2020,Galle,Southern,Urban,Organic/Food,Biodegradable,Green,False,64.0,136.8,0.0,8.21,74.95,53.64,4.7,32.2,67.8,0.0,0
2020,Galle,Southern,Urban,Paper,Recyclable,Blue,True,12.0,25.65,8.06,0.0,4.85,12.74,31.4,20.3,79.7,6.85,96720
2020,Galle,Southern,Urban,Plastic,Recyclable,Blue,True,7.0,14.96,1.75,0.0,7.79,5.42,11.7,27.0,73.0,1.49,31500
2020,Galle,Southern,Urban,Metal,Recyclable,Blue,True,4.0,8.55,4.16,0.0,0.88,3.51,48.6,25.5,74.5,3.54,187200
2020,Galle,Southern,Urban,Glass,Recyclable,Blue,True,3.0,6.41,1.46,0.0,2.92,2.03,22.7,30.3,69.7,1.24,11680
2020,Galle,Southern,Urban,Textile,Recyclable,Blue,True,4.0,8.55,1.12,0.0,3.92,3.51,13.1,8.6,91.4,0.95,5600
2020,Galle,Southern,Urban,E-waste,Hazardous,Red,False,2.0,4.28,0.0,0.0,2.46,1.82,2.0,9.5,90.5,0.0,0
2020,Galle,Southern,Urban,Rubber/Wood,Inert,Black,False,4.0,8.55,0.0,0.0,4.0,4.55,1.4,10.8,89.2,0.0,0
2020,Matara,Southern,Rural,Organic/Food,Biodegradable,Green,False,64.0,111.6,0.0,6.7,59.99,44.91,4.5,42.9,57.1,0.0,0
2020,Matara,Southern,Rural,Paper,Recyclable,Blue,True,12.0,20.93,3.76,0.0,10.06,7.11,18.0,25.6,74.4,3.2,45120
2020,Matara,Southern,Rural,Plastic,Recyclable,Blue,True,7.0,12.21,0.63,0.0,7.35,4.23,5.2,43.2,56.8,0.54,11340
2020,Matara,Southern,Rural,Metal,Recyclable,Blue,True,4.0,6.98,2.21,0.0,1.26,3.51,31.6,44.0,56.0,1.88,99450
2020,Matara,Southern,Rural,Glass,Recyclable,Blue,True,3.0,5.23,0.59,0.0,2.69,1.95,11.3,30.8,69.2,0.5,4720
2020,Matara,Southern,Rural,Textile,Recyclable,Blue,True,4.0,6.98,0.53,0.0,3.46,2.99,7.6,38.7,61.3,0.45,2650
2020,Matara,Southern,Rural,E-waste,Hazardous,Red,False,2.0,3.49,0.0,0.0,2.13,1.36,1.1,49.0,51.0,0.0,0
2020,Matara,Southern,Rural,Rubber/Wood,Inert,Black,False,4.0,6.98,0.0,0.0,4.35,2.63,2.0,52.0,48.0,0.0,0
2020,Hambantota,Southern,Rural,Organic/Food,Biodegradable,Green,False,64.0,64.8,0.0,3.89,36.18,24.73,5.3,32.4,67.6,0.0,0
2020,Hambantota,Southern,Rural,Paper,Recyclable,Blue,True,12.0,12.15,2.3,0.0,3.35,6.5,18.9,50.7,49.3,1.95,27600
2020,Hambantota,Southern,Rural,Plastic,Recyclable,Blue,True,7.0,7.09,0.38,0.0,3.89,2.82,5.3,39.4,60.6,0.32,6840
2020,Hambantota,Southern,Rural,Metal,Recyclable,Blue,True,4.0,4.05,1.22,0.0,1.42,1.41,30.1,50.1,49.9,1.04,54900
2020,Hambantota,Southern,Rural,Glass,Recyclable,Blue,True,3.0,3.04,0.41,0.0,1.08,1.55,13.6,50.1,49.9,0.35,3280
2020,Hambantota,Southern,Rural,Textile,Recyclable,Blue,True,4.0,4.05,0.39,0.0,2.0,1.66,9.6,41.4,58.6,0.33,1950
2020,Hambantota,Southern,Rural,E-waste,Hazardous,Red,False,2.0,2.02,0.0,0.0,1.07,0.95,0.4,26.3,73.7,0.0,0
2020,Hambantota,Southern,Rural,Rubber/Wood,Inert,Black,False,4.0,4.05,0.0,0.0,2.6,1.45,1.6,24.1,75.9,0.0,0
2020,Jaffna,Northern,Urban,Organic/Food,Biodegradable,Green,False,64.0,86.4,0.0,5.18,55.26,25.96,4.3,27.4,72.6,0.0,0
2020,Jaffna,Northern,Urban,Paper,Recyclable,Blue,True,12.0,16.2,5.13,0.0,4.12,6.95,31.7,12.4,87.6,4.36,61560
2020,Jaffna,Northern,Urban,Plastic,Recyclable,Blue,True,7.0,9.45,0.9,0.0,5.67,2.88,9.5,12.5,87.5,0.77,16200
2020,Jaffna,Northern,Urban,Metal,Recyclable,Blue,True,4.0,5.4,2.73,0.0,0.72,1.95,50.5,17.6,82.4,2.32,122850
2020,Jaffna,Northern,Urban,Glass,Recyclable,Blue,True,3.0,4.05,0.79,0.0,1.82,1.44,19.4,22.0,78.0,0.67,6320
2020,Jaffna,Northern,Urban,Textile,Recyclable,Blue,True,4.0,5.4,0.78,0.0,2.67,1.95,14.4,9.6,90.4,0.66,3900
